Ax,Ay,Az,pitch,roll,label
19.61247,-12.30262,2.026124,179.2205,-57.91019,0
15.32508,-10.84005,1.917913,179.0574,-52.86656,0
9.151785,-8.766746,2.481629,178.0131,-39.83004,0
2.496242,-6.084659,2.836241,174.8099,-2.662372,0
-2.949286,-3.32759,1.123856,174.6953,62.58496,0
-5.335985,-1.584275,0.8142724,155.3597,78.66027,0
-6.862807,-0.3601558,1.130124,105.1099,80.47937,0
-9.419045,0.02847403,1.582582,89.71871,80.38178,0
-8.226541,0.6499617,1.521519,64.77675,77.54903,0
-5.671281,0.6473163,1.269227,65.88882,74.35225,0
-2.723259,0.641268,0.5166241,40.55322,68.31051,0
4.381597,1.527233,-2.359157,-42.08828,-61.33123,0
7.903572,0.3037476,-1.817403,-81.37727,-77.67547,0
9.045372,0.3363063,-2.456502,-82.26254,-74.0609,0
9.425992,0.4970764,-4.194654,-82.62946,-63.29473,0
9.241025,1.163951,-6.879143,-75.77206,-49.29605,0
9.284565,0.3879529,-8.5271,-85.86838,-45.69133,0
11.05339,-0.8762547,-9.086332,-99.25043,-51.19436,0
13.67373,-1.82258,-10.7273,-111.9051,-51.7326,0
15.31103,-1.998109,-13.94774,-110.1562,-46.28438,0
15.1242,-1.343483,-16.65445,-100.1925,-40.56835,0
13.49373,-1.332457,-15.6899,-99.38373,-40.01421,0
11.9351,-2.223935,-11.77127,-117.6147,-46.68147,0
11.61727,-3.464939,-8.159184,-146.4756,-55.32453,0
11.59168,-3.205968,-6.44812,-149.4805,-60.12328,0
10.64615,-1.862722,-4.890889,-127.0365,-66.02108,0
5.862897,-2.503739,6.454049,120.8033,-29.55777,0
6.296026,-3.382259,10.93474,133.5597,-26.42433,0
7.790551,-3.786842,13.52375,136.541,-29.06768,0
6.848902,-1.063575,15.6625,97.80455,-22.23391,0
6.163645,0.3859276,14.42198,89.14935,-22.9223,0
7.216965,0.739325,13.41693,86.57403,-29.99681,0
8.979664,0.5457572,12.56772,87.34179,-37.89001,0
9.357491,0.6589738,11.4109,86.14585,-40.6441,0
8.415856,1.116439,9.467905,79.87066,-42.27729,0
7.941627,1.431918,6.793257,69.34235,-51.9205,0
8.295325,1.758587,4.542625,50.90151,-63.32246,0
7.636759,1.481124,3.453842,53.77203,-65.44699,0
5.897331,1.408167,2.888955,53.02647,-60.28776,0
3.472893,1.244481,2.00613,50.54304,-51.9618,0
-0.1694581,-0.004371002,0.04412988,-63.54415,60.5027,0
-2.195351,-0.7067837,0.2462628,105.075,70.9398,0
-5.167253,-1.383374,1.020443,142.6968,71.54496,0
-9.144196,-2.22589,1.213989,162.6992,74.95632,0
-8.353555,-2.318007,0.6213274,172.5591,73.56339,0
-6.094486,-2.597814,0.8753881,172.5831,61.85714,0
-3.04813,-3.075378,0.008755803,-90.70622,32.04985,0
0.9959103,-3.956126,1.309423,108.1953,-27.03508,0
6.250044,-3.063009,-0.001248419,-105.5885,-70.71442,0
12.68657,-1.141043,-2.993663,-102.2247,-74.82664,0
14.78412,-3.018242,0.2553534,105.4689,-75.92491,0
18.01276,-5.715945,5.027019,155.1671,-63.88698,0
19.21272,-7.169683,3.58751,171.5857,-67.15866,0
19.5127,-6.989036,3.057046,175.4186,-69.06367,0
19.5877,-6.658365,2.256448,176.9458,-70.76389,0
19.60645,-7.759032,4.000988,176.3418,-64.56142,0
19.61114,-9.700563,6.816361,176.0329,-56.60226,0
19.61231,-9.695732,9.522356,174.3545,-54.02713,0
19.6126,-7.950948,8.1572,172.7356,-61.47534,0
16.00566,-5.038548,4.994942,168.7224,-69.06352,0
13.93137,-4.193731,4.227721,166.8222,-67.16503,0
13.08419,-4.329088,4.705694,166.4202,-62.93079,0
12.13618,-4.161814,5.487782,162.9989,-59.13535,0
9.967054,-3.401735,6.080143,152.2856,-52.77536,0
7.381322,-2.629924,9.034837,128.2422,-32.33986,0
4.192246,-2.584215,13.45819,117.5605,-11.66879,0
1.301248,-3.425722,18.07407,123.1456,-0.9689571,0
-0.1451485,-5.688528,19.22804,146.8196,1.740447,0
0.0732476,-8.114525,19.51654,161.3268,-0.3883434,0
0.5246856,-9.70504,19.58866,167.3789,-1.748066,0
1.504845,-10.36124,13.64737,172.3826,-6.63324,0
4.084231,-10.60251,5.532507,177.0323,-24.10332,0
8.004346,-10.84777,-1.92985,-89.15932,-38.30331,0
11.18764,-11.45138,-6.138764,-154.9185,-41.42712,0
12.59757,-11.44067,-7.300527,-171.2233,-43.47834,0
13.16195,-10.2385,-11.85564,-171.9579,-38.8026,0
12.75536,-8.747438,-14.74877,-168.349,-35.41581,0
12.34128,-7.173383,-15.11292,-163.0436,-36.28479,0
11.87144,-6.796031,-12.60206,-164.8123,-40.89905,0
9.476461,-5.80991,-8.055976,-166.6993,-43.80036,0
8.1152,-5.214367,-6.203248,-167.3909,-45.58249,0
8.089123,-4.471121,-4.585463,-167.4273,-54.10206,0
8.500991,-3.511383,-3.802134,-162.9438,-61.10804,0
9.013366,-3.009284,-2.805441,-163.5519,-67.69627,0
11.87729,-2.923755,0.5999324,86.12686,-76.19649,0
13.92459,-2.943181,2.19523,144.7651,-74.62318,0
16.8803,-3.291007,4.332245,155.4027,-71.18457,0
18.9296,-4.114181,4.322416,165.1724,-72.57013,0
19.44193,-5.778043,4.427698,171.7422,-68.44552,0
19.57001,-7.950155,5.703792,174.5284,-61.56256,0
19.60203,-9.628035,5.489507,176.4311,-59.53092,0
19.61003,-10.47667,3.796506,177.9278,-60.19509,0
19.61203,-10.55235,1.394448,179.2577,-61.62332,0
19.61253,-10.2732,-0.03565735,-89.97696,-62.53839,0
16.86576,-9.925083,-0.1687273,-157.4003,-58.40326,0
11.40623,-8.84865,0.7048091,95.05991,-48.277,0
4.887825,-6.857512,1.248206,157.1662,-23.1283,0
-0.9166645,-4.416833,0.9656686,171.4204,37.56693,0
-6.091968,-1.642904,0.1606128,-86.11298,84.6918,0
-8.748693,-0.5023042,0.002444532,-139.2954,89.21474,0
-9.764821,-1.181419,1.641837,68.75602,75.55809,0
-7.998746,-0.3366547,2.173789,85.43678,72.39197,0
-7.348931,0.7705664,1.04623,39.08254,79.49775,0
-6.376639,1.835662,-0.01856419,6.553128,69.83833,0
-3.558602,2.168376,-1.25621,-11.63578,42.83712,0
0.5360966,2.265919,-2.256947,-22.44257,-28.76309,0
3.99647,2.26337,-3.342109,-32.01288,-49.87683,0
8.720418,2.963037,-3.306344,-20.80092,-65.96996,0
7.042728,1.534437,-4.337084,-60.94516,-53.49278,0
9.614861,0.81277,-4.496008,-76.33351,-66.3558,0
10.4626,0.4976793,-4.612952,-82.44681,-66.51642,0
10.16098,0.4745718,-5.773449,-84.50818,-58.4466,0
10.20588,0.2030386,-7.239725,-87.98373,-52.90236,0
10.4272,-0.502301,-8.473593,-94.05513,-49.6684,0
10.77881,-1.111388,-10.11802,-99.92493,-45.39487,0
11.44312,-0.8793901,-11.88485,-96.38187,-43.02091,0
12.48008,-0.5646126,-13.98394,-93.42725,-41.12238,0
13.09486,-0.625979,-15.05818,-93.51796,-40.75983,0
12.86609,-1.499642,-13.25636,-103.8523,-45.01791,0
12.76041,-2.937305,-10.73372,-132.12,-50.56345,0
13.09671,-3.679194,-7.528097,-151.786,-60.21779,0
11.86817,-3.564793,-3.961388,-163.9691,-68.62002,0
9.797698,-2.656323,-1.412325,-171.9336,-75.12063,0
8.121887,-1.511628,1.708326,46.42327,-68.54897,0
6.419044,-1.636659,6.46047,94.3653,-35.45274,0
4.727398,-1.696647,11.29727,101.0052,-17.72911,0
3.850187,-2.252135,15.9631,106.9384,-11.37334,0
3.573424,-2.59212,18.7003,109.6997,-9.972417,0
4.594193,-2.079164,19.3846,103.0663,-14.05847,0
5.56585,-0.2001651,15.62365,92.34025,-22.27809,0
5.815948,1.449327,11.70083,74.19936,-29.135,0
7.06001,1.867088,8.999897,65.09512,-41.85323,0
8.4969,1.395124,6.807337,70.79893,-55.36005,0
9.41816,0.9305719,5.059702,76.07719,-64.95692,0
8.617772,0.737221,3.572337,76.621,-69.33796,0
6.566359,0.5039311,2.527127,80.59007,-69.32403,0
3.203806,0.1008437,2.084464,87.80441,-47.07643,0
-0.4093174,-0.7253713,2.300606,106.8139,32.07359,0
-4.437032,-1.134834,2.516251,120.0408,63.48479,0
-0.2940322,0.1310871,1.528684,86.58427,-39.45184,0
-7.703231,0.242863,0.577897,52.72759,87.84476,0
-8.075913,-0.1008929,0.3689306,104.2335,87.42503,0
-7.217389,-1.831648,0.8248584,154.1645,69.4446,0
-4.438568,-3.831941,1.306949,170.4397,36.58408,0
7.911657,-5.476065,-0.5849512,-89.42101,-60.84639,0
7.16196,-6.554857,-0.315029,-157.154,-44.97491,0
16.50002,-7.25192,-0.8706396,-173.505,-68.92423,0
18.83453,-8.848342,1.47923,90.54244,-63.80274,0
19.41816,-9.026583,1.781189,156.6783,-64.68103,0
19.56407,-8.900555,1.858475,173.1623,-65.21352,0
19.60054,-9.596288,4.375547,176.0177,-60.43465,0
19.60966,-9.978516,5.859545,176.3831,-58.67256,0
19.61194,-10.11358,6.692027,176.2504,-57.86536,0
19.61251,-8.759304,6.192661,175.4198,-62.37692,0
19.26116,-7.023719,5.899028,173.1363,-65.63148,0
16.22665,-5.839241,5.787911,170.3462,-62.50378,0
10.87229,-4.61481,8.527918,158.1169,-45.33674,0
8.747869,-4.249405,10.12442,150.8682,-35.12674,0
6.913122,-4.513593,13.01232,147.8326,-23.18521,0
5.15977,-5.019575,16.10276,147.6762,-14.33711,0
2.748011,-5.742226,18.50762,150.6717,-5.493298,0
0.6115855,-7.007463,19.33643,157.996,0.2747113,0
0.1080051,-7.594914,17.0176,163.2613,0.1903522,0
1.698752,-7.827969,11.24487,169.4563,-10.33592,0
4.448743,-8.573967,6.679051,174.5264,-27.70061,0
6.588923,-8.83768,1.436328,-91.20108,-39.27067,0
7.720123,-8.598348,-3.738594,-154.5854,-38.66361,0
9.092883,-8.121922,-8.153167,-167.2188,-37.39926,0
10.0466,-8.180586,-10.0451,-170.0912,-37.59384,0
11.3283,-8.276056,-10.22001,-171.2321,-41.65269,0
12.7746,-8.188593,-10.02491,-171.5081,-45.83597,0
12.95481,-7.645989,-10.64951,-169.7282,-44.64664,0
12.00507,-6.070225,-10.43755,-163.7379,-44.83339,0
9.689518,-4.478861,-8.345366,-157.6196,-47.64643,0
11.47246,-5.704013,-4.86601,-170.236,-59.35788,0
16.27155,-3.976822,0.3330404,172.801,-78.71648,0
18.5139,-2.956852,1.614951,168.0711,-80.22184,0
19.338,-3.901355,4.032749,166.62,-71.88032,0
19.54403,-5.65301,6.501084,169.0183,-63.87292,0
19.59553,-8.098463,7.071482,173.429,-59.62085,0
19.60841,-9.984737,5.899664,176.2923,-58.62885,0
19.61163,-10.582,3.755393,177.9673,-60.26743,0
19.61243,-10.87856,3.124156,178.4691,-59.92526,0
18.60213,-11.02094,3.370368,178.4228,-57.59377,0
13.65213,-9.923474,3.135638,178.1792,-50.10163,0
8.004514,-8.225157,2.892004,177.4939,-36.88372,0
2.97078,-6.5939,3.563721,174.9437,-10.26645,0
-1.900503,-4.812412,3.087012,171.7523,34.46164,0
-6.045236,-2.528294,1.186548,170.9818,76.00187,0
-8.733418,-1.265938,1.937862,129.9911,76.30887,0
-8.681816,-1.82124,4.187099,131.2056,58.40741,0
-8.758698,-0.9886185,2.292957,119.6598,78.37388,0
-7.11335,0.05451479,-0.3676821,-27.18569,78.65245,0
-4.667541,0.6852023,-1.921689,-59.53214,55.99554,0
-1.353633,0.3795961,-2.647774,-81.23174,4.902196,0
3.054196,-0.01847304,-4.288301,-89.51083,-35.01815,0
9.195927,0.544851,-5.505538,-82.79559,-62.08584,0
10.44944,0.06259105,-7.648595,-88.74924,-52.41791,0
11.83123,-0.3345042,-9.256362,-92.37765,-51.42572,0
13.39054,-0.9581082,-10.69978,-98.63303,-51.05676,0
14.46272,-0.9200788,-12.12187,-97.50988,-49.56496,0
14.08073,-0.0612285,-14.48852,-90.98289,-42.4035,0
13.2167,-0.2056462,-15.56321,-91.14806,-39.07407,0
13.28261,-1.064159,-15.05796,-97.60307,-41.66588,0
13.67438,-2.217913,-13.0103,-115.8095,-47.61406,0
12.80087,-2.806225,-10.4262,-130.6477,-51.29216,0
10.56598,-3.405807,-7.250104,-149.1531,-53.88784,0
7.816562,-3.772976,-1.855622,-172.128,-60.55093,0
4.430344,-4.293929,5.696974,75.23143,-19.44724,0
2.368133,-3.962685,11.4781,122.2593,-6.871154,0
1.78255,-3.72904,15.50911,126.8432,-5.259478,0
3.334841,-3.765798,18.5868,126.3513,-10.91666,0
4.428604,-3.512822,19.35623,122.4734,-13.5359,0
4.394989,-2.280609,19.4377,105.9584,-12.63583,0
4.69005,-0.7066217,16.13791,94.25594,-17.66134,0
5.419228,0.3279226,12.80623,88.89223,-25.79616,0
5.781087,0.5650108,9.947821,87.03884,-33.20207,0
4.937813,0.8056437,6.683392,82.50703,-39.42105,0
3.103726,0.9699496,3.940551,73.38828,-37.95671,0
0.7902968,0.5423612,2.486302,82.42211,-0.5376466,0
-3.063329,-0.4192659,2.832022,97.22234,55.05057,0
-7.697045,-1.210938,3.900674,115.1228,64.01154,0
-11.8165,-1.606377,3.683011,131.0882,73.10097,0
-10.42224,-2.242137,1.111092,166.0949,76.08418,0
-7.261684,-3.494628,1.170212,173.2305,56.62859,0
-5.719167,-4.380564,2.718478,172.0343,42.47308,0
-6.046412,-4.713378,1.473297,176.0717,51.25729,0
-1.807885,-4.898934,-2.014505,-85.46504,3.836468,0
16.43169,-8.995789,-2.922633,-172.1326,-63.14376,0
18.81745,-13.90272,-1.544088,-177.8416,-51.54382,0
19.41389,-15.52989,0.7757644,90.2838,-50.53605,0
19.563,-15.53625,2.390023,157.0539,-51.12407,0
19.60028,-14.561,4.750847,173.1005,-52.08722,0
19.60959,-13.49119,5.622971,176.8188,-53.70471,0
19.61193,-11.92908,5.499827,177.4294,-57.18436,0
19.61251,-10.32469,5.311025,177.0524,-60.47451,0
19.61265,-8.918025,4.721537,176.6132,-63.95562,0
18.74763,-7.566182,4.908156,175.0822,-64.81694,0
15.60806,-7.066612,6.459567,172.6511,-56.02531,0
12.91439,-7.013546,8.72208,170.06,-45.5722,0
10.18675,-6.572915,11.16416,165.5011,-34.31433,0
6.721576,-6.130561,14.15033,159.242,-18.87175,0
3.445519,-6.42579,17.86329,156.695,-6.650645,0
0.6153756,-7.356123,19.17535,160.333,0.8923941,0
-1.259334,-8.473963,19.50336,164.534,5.004936,0
-1.771107,-9.157444,18.81548,167.1991,5.32771,0
-0.6187505,-9.26367,13.79346,170.8161,0.8799698,0
1.18846,-9.315367,7.238984,175.2137,-9.577741,0
4.008726,-9.678442,0.6012727,-90.47655,-26.48786,0
6.220344,-9.848221,-5.775331,-154.1743,-28.77275,0
9.703752,-9.274755,-11.60004,-166.6021,-33.67594,0
12.51031,-8.646564,-14.24852,-167.7593,-37.81539,0
11.90293,-7.826921,-15.35776,-165.512,-33.84628,0
10.46898,-7.252106,-15.52913,-163.4771,-30.28057,0
11.73556,-7.124563,-14.76932,-163.9287,-36.96996,0
12.91412,-7.338682,-11.65066,-167.9051,-45.79583,0
11.92307,-6.785281,-9.215401,-168.9092,-47.33043,0
10.94987,-5.560562,-8.13433,-165.2248,-48.72538,0
11.36198,-4.49123,-5.984015,-163.907,-59.78694,0
12.6663,-3.518206,-3.042059,-168.0342,-73.81966,0
14.19906,-2.465112,-0.471415,89.95431,-81.68863,0
16.32223,-1.979177,1.074459,142.9723,-81.93061,0
18.79008,-2.159363,2.25281,154.3009,-80.01414,0
19.40705,-3.842043,2.951419,167.1753,-74.5145,0
19.56129,-6.729939,3.302045,174.3906,-66.77014,0
19.59985,-9.920933,2.209958,177.9505,-60.40651,0
19.60949,-11.50338,2.504363,178.7251,-57.8872,0
19.6119,-11.58834,2.832946,178.7575,-58.5747,0
15.35187,-10.8626,3.283201,178.3929,-51.29925,0
6.632403,-6.995115,1.51019,178.29,-39.09928,0
0.4334667,-4.900147,2.627498,172.3453,17.55054,0
-4.870975,-2.776479,2.919395,152.6823,61.14759,0
-8.535023,-0.6330677,1.223653,100.4943,86.10996,0
-5.507784,2.062953,-0.01909965,23.02626,56.36263,0
-7.219995,0.4349341,1.534098,75.03018,75.22573,0
-5.195189,-0.4676705,1.017389,115.5336,75.81741,0
-2.469562,-0.7471912,1.588516,112.8746,38.42997,0
1.087794,1.069298,-1.791987,-16.08853,-29.87556,0
10.95682,1.586401,-4.214165,-50.9053,-70.19576,0
12.13764,0.5582088,-3.921196,-77.15234,-73.00661,0
12.15632,0.2329261,-5.293453,-85.65097,-64.68841,0
12.54705,0.1156924,-7.814642,-88.42965,-55.67684,0
13.35581,-0.6067374,-9.220661,-95.59983,-54.4793,0
13.81119,-1.354771,-9.489566,-106.1018,-55.17771,0
13.53538,-1.796762,-9.975179,-112.314,-52.48318,0
12.40161,-1.503238,-11.22246,-105.0211,-45.72602,0
11.6495,-0.7169831,-12.58114,-95.59479,-41.15374,0
11.26933,0.02186717,-14.61052,-90.53493,-36.08396,0
12.23646,-1.496655,-14.36214,-102.9375,-41.55615,0
12.27619,-2.624115,-12.42693,-122.8882,-45.30852,0
10.79933,-3.494953,-9.323277,-143.8451,-48.5211,0
8.988203,-4.364484,-5.281075,-163.362,-53.98978,0
7.510105,-4.46515,-0.2698127,91.22571,-56.12142,0
5.980589,-4.432856,5.181235,143.1413,-33.45887,0
4.854811,-4.602551,10.63629,148.4867,-18.61712,0
5.393979,-6.104839,17.3686,154.0263,-15.07342,0
6.169818,-5.754969,19.05168,149.8767,-17.48494,0
5.586261,-3.327767,19.47244,118.6967,-15.25214,0
3.76862,-0.5320681,18.91549,96.70654,-9.582467,0
3.712845,1.010813,16.37726,85.10674,-13.318,0
6.219652,1.338986,13.27486,81.32373,-26.89241,0
4.912781,1.954424,9.890799,66.43657,-26.38535,0
3.345268,2.702644,5.875459,37.15599,-27.54168,0
2.077112,2.722703,2.734799,18.84686,-27.27221,0
0.4761824,1.776023,2.387773,39.81848,1.218723,0
-2.279945,0.612797,2.624233,76.05582,49.70259,0
-11.70694,-0.8411204,1.390893,132.2222,82.58099,0
-15.13716,-1.916149,2.543805,149.52,77.17036,0
-13.26712,-3.477775,4.024345,161.0697,64.49163,0
-9.177787,-4.888112,2.53239,172.2583,53.74182,0
-5.124393,-5.039582,0.05310202,-90.65668,36.23724,0
-1.162585,-4.811694,-2.687384,-150.8231,-1.52147,0
4.390616,-5.754899,-3.394053,-168.5073,-41.4321,0
11.04018,-8.69136,-1.58473,-176.6799,-53.75094,0
17.46957,-11.5623,-0.7517215,-179.0416,-57.43026,0
19.07692,-14.3181,-0.6260693,-179.6532,-52.13671,0
19.47876,-15.82407,0.5635388,89.93303,-50.17659,0
19.57922,-15.48949,1.525332,157.1505,-51.70148,0
19.60433,-14.04653,3.877466,173.2105,-53.81942,0
19.61061,-12.77719,5.329208,176.6869,-55.15623,0
19.61218,-11.22984,4.961313,177.391,-59.06119,0
19.61257,-10.53953,5.777939,176.9472,-58.6384,0
19.61267,-9.988075,6.824256,176.098,-58.22599,0
19.2181,-9.241485,7.671218,174.9028,-57.83055,0
16.06505,-8.358125,8.897501,172.7188,-50.64306,0
13.10046,-7.641685,11.05539,169.201,-41.05114,0
9.86336,-7.212979,14.25781,164.6084,-27.49586,0
4.674491,-6.972925,18.27084,159.3463,-8.064223,0
-0.7473371,-7.424672,19.27724,160.6921,6.927748,0
-4.622093,-8.474938,19.52884,164.5947,15.37459,0
-4.7163,-10.3105,18.07845,169.862,12.9121,0
-1.622601,-12.52733,11.40953,175.2245,2.098827,0
2.224979,-13.02048,3.340799,178.6452,-14.87976,0
5.560725,-12.47759,-4.014854,-88.50471,-25.65383,0
6.590387,-11.09927,-10.02686,-152.586,-23.3504,0
7.59659,-9.14938,-15.84122,-162.8197,-21.92512,0
9.509117,-6.771086,-18.67028,-154.3937,-26.32879,0
10.17759,-5.819178,-17.51186,-151.7959,-30.03618,0
10.29263,-6.218657,-14.58445,-159.1385,-34.52431,0
10.56021,-6.591466,-12.59025,-163.8075,-37.88643,0
10.82643,-6.327333,-11.2675,-164.4615,-41.13757,0
10.57695,-6.132014,-8.71918,-167.1925,-46.5616,0
11.81104,-6.291479,-5.338346,-172.399,-58.07513,0
14.43954,-6.415741,-3.767694,-174.8527,-64.74099,0
17.05572,-5.505886,-2.893796,-174.8176,-72.02275,0
18.97346,-5.226347,-2.039661,-176.0343,-74.53855,0
19.45289,-5.413241,-1.723776,-176.8266,-73.76845,0
19.57275,-6.84082,0.2352427,90.10471,-69.40392,0
19.60271,-8.741976,1.884988,156.3614,-63.71523,0
19.61208,-12.60462,4.790096,176.9318,-54.07798,0
19.61255,-13.19962,5.399348,177.9063,-53.48207,0
17.19078,-12.31767,5.156618,177.9823,-51.45916,0
11.43361,-10.73966,5.388627,177.2557,-39.3974,0
4.934176,-8.57106,6.286993,174.739,-15.11658,0
-3.894336,-3.462154,2.527966,168.1607,58.9403,0
-5.380113,-1.172595,-0.2496732,-35.96269,78.03773,0
-6.279478,0.2347727,-1.883209,-64.78455,68.98359,0
-7.219333,-0.9381508,1.827391,106.927,68.3783,0
-4.211006,-0.2848159,-0.203952,-41.83963,74.60133,0
-0.3937476,0.4459435,-1.430048,-67.00249,-24.10558,0
5.209265,0.4345865,-3.417618,-83.83362,-58.86592,0
10.20875,-0.207388,-4.226637,-93.50953,-69.17878,0
12.0853,-0.01772962,-4.913718,-90.39395,-67.97117,0
12.86868,0.9059628,-6.046162,-76.09603,-63.53129,0
11.29939,1.18896,-6.842829,-73.90005,-56.16628,0
10.35042,1.105283,-7.715365,-77.57012,-51.16272,0
11.15825,-0.2085051,-8.452442,-91.07226,-52.64711,0
12.59382,-1.549699,-8.85219,-111.2228,-54.84946,0
14.38423,-1.741673,-12.90106,-107.7361,-46.20509,0
13.80075,-1.040553,-15.65117,-97.73786,-39.36103,0
13.85778,-0.8616814,-16.75349,-95.15498,-38.9946,0
13.723,-1.294607,-14.88507,-99.78339,-43.6573,0
12.00678,-2.157012,-9.896512,-121.4725,-53.08896,0
8.769327,-2.798182,-4.738444,-151.9637,-60.98959,0
6.986721,-4.222613,1.683044,89.70219,-46.54454,0
6.390234,-4.785221,6.68938,143.5191,-32.48123,0
4.781249,-4.999495,13.98692,146.528,-13.87533,0
3.276472,-5.180554,18.20626,145.0141,-7.783397,0
3.596991,-4.688919,19.26109,138.5004,-10.4266,0
4.890981,-3.425772,19.5248,120.9171,-15.01559,0
5.808838,-1.519038,18.40245,99.98972,-18.71484,0
5.31286,0.03503588,15.06746,91.21116,-20.23167,0
4.664535,1.40398,11.11647,75.33552,-24.03595,0
3.466363,2.171785,7.541184,54.01253,-24.28378,0
1.658473,2.09798,5.074373,46.99014,-12.58168,0
-0.07379889,1.091921,3.577801,71.32042,11.60703,0
-2.453353,-0.3483151,2.535676,99.29086,54.21889,0
-5.725557,-0.1624961,0.7955275,105.6911,88.00204,0
-9.88352,-0.08731097,0.8686598,97.29659,85.45819,0
-12.21229,-1.506831,2.957329,130.879,72.25834,0
-12.53411,-2.682324,4.741839,147.0373,64.02504,0
-10.79737,-1.738994,3.273802,135.6765,72.98148,0
-9.043378,-1.510344,-1.804996,-59.32006,65.9184,0
-2.975514,-3.295519,-3.931221,-137.0518,8.943109,0
5.417001,-8.333294,-2.554,-168.3681,-38.76558,0
16.06378,-11.57873,2.028042,91.96619,-56.1582,0
19.39089,-14.55916,-1.027851,-162.7009,-52.92268,0
19.55725,-13.96838,-0.8908277,-175.4857,-54.87396,0
19.59884,-13.89789,0.5673797,90.89574,-54.646,0
19.60924,-14.01674,3.722374,156.6958,-52.87774,0
19.61184,-12.88467,4.06221,173.0411,-56.08652,0
19.61248,-11.12922,4.685863,176.4018,-59.34494,0
19.61265,-9.605779,5.540286,176.1489,-61.15331,0
18.23946,-8.443811,7.822481,173.5188,-56.49448,0
15.50077,-7.837285,10.25153,170.4617,-47.34429,0
12.51228,-6.926093,12.49822,165.1858,-37.86792,0
3.962565,-6.662444,18.52083,157.3601,-6.557839,0
-0.4333102,-7.873178,19.33973,162.3608,5.096615,0
-2.947252,-9.594425,19.54446,167.5399,9.722687,0
-2.634816,-10.66578,16.83258,171.285,7.443195,0
0.1439521,-11.45436,10.8736,175.0436,-4.162179,0
3.393856,-12.04116,4.257274,178.1725,-19.84147,0
5.064653,-12.61164,-1.666867,-89.50311,-22.89768,0
6.539991,-13.1062,-6.302861,-155.4648,-24.51654,0
8.92175,-12.27815,-10.88258,-170.1855,-29.36984,0
11.49779,-11.053,-14.00631,-171.9102,-33.83724,0
13.45443,-10.11106,-14.90217,-171.2959,-37.95577,0
13.43182,-9.019043,-14.17264,-170.0149,-39.30324,0
12.74562,-8.022392,-12.75485,-168.8154,-40.81922,0
12.16466,-7.345865,-11.0393,-168.5726,-43.39848,0
11.9871,-6.65779,-9.258287,-168.4068,-47.87039,0
12.36469,-6.135619,-7.295709,-169.328,-54.45363,0
12.96187,-5.69802,-6.002407,-169.8515,-59.1358,0
14.17239,-4.992464,-4.978778,-169.149,-65.49648,0
19.42829,-4.368828,0.2786434,89.41486,-76.90096,0
19.5666,-4.976201,0.7304605,156.0339,-75.00581,0
19.60118,-6.218004,1.076849,172.8916,-71.03899,0
19.60982,-8.212776,2.13669,176.8977,-64.82095,0
19.61198,-10.16774,3.010375,178.0322,-60.02512,0
19.61252,-11.33524,4.056592,178.1502,-57.43759,0
17.65944,-11.75999,3.910534,178.3781,-53.65947,0
13.42544,-10.89473,2.505733,178.8212,-48.04562,0
8.323132,-9.035398,0.9478547,179.4461,-38.16362,0
2.141835,-6.774912,0.5709548,179.3338,-0.7724188,0
-5.190874,-4.841505,3.240237,170.0914,52.36013,0
-9.591831,-2.338045,2.986389,143.0544,73.53618,0
-10.65795,-0.8807938,0.2294496,-57.11291,85.87292,0
-7.927542,0.7027663,0.6912273,5.119462,77.98991,0
-7.349087,0.9442303,3.554018,56.88534,57.13572,0
-5.80207,1.166205,3.892629,64.72874,51.579,0
-2.454287,1.907638,2.04157,28.95145,27.38959,0
2.243309,2.121726,0.007610083,1.373402,-58.95054,0
6.028585,1.676057,-0.8995144,-18.35619,-75.07178,0
8.517369,2.444509,0.2976559,-0.7204359,-73.3852,0
9.523834,1.474835,1.175148,29.85894,-79.28548,0
9.59409,1.46226,1.126969,25.13982,-79.20911,0
9.229179,2.084003,0.4577162,8.068653,-75.80785,0
8.229353,2.652439,0.2670594,3.06022,-70.15869,0
7.517914,3.080056,0.3612516,2.349108,-65.96835,0
7.858997,2.865539,1.06176,7.386133,-68.87962,0
8.69485,2.793953,0.6533008,4.597892,-72.56608,0
8.955888,3.185465,-0.3035441,-1.195235,-69.53954,0
8.848763,3.326439,-0.6020118,-2.858679,-68.64624,0
9.037461,3.411961,-0.7484548,-3.508862,-68.78993,0
9.309093,3.198111,-0.4043875,-2.096259,-71.52661,0
9.297991,3.015361,-0.5877184,-3.565958,-71.97239,0
9.54122,2.639274,-0.2798078,-2.016325,-75.32348,0
10.33106,2.5668,-0.5547778,-4.459087,-76.09136,0
10.07602,2.575617,-0.9844462,-7.854733,-74.26807,0
9.502293,2.90822,-1.104433,-7.094898,-70.8754,0
8.985365,3.091928,-1.170343,-6.714869,-69.06776,0
8.99799,3.141446,-1.477715,-8.176783,-68.58173,0
8.87186,2.861134,-1.330102,-8.832785,-70.9456,0
8.944474,2.6492,-0.6090559,-4.456823,-73.80506,0
9.104485,2.391512,-0.2779596,-2.372941,-75.83285,0
9.036749,2.388142,-0.4483723,-4.149335,-74.8545,0
8.944397,2.584822,-1.101497,-8.607159,-71.62675,0
9.018274,2.7543,-1.695734,-11.79238,-69.4541,0
9.060087,2.881065,-1.539033,-10.02363,-70.12826,0
