,time_stamps,x_accel,y_accel,z_accel,pitch,roll
4681,1887040.5061301338,10.6023,7.428415,-1.151149,-1.066554,-54.15059
4682,1887040.5219439627,8.726943,5.810887,0.1219111,0.316792,-56.50468
4683,1887040.5377577916,8.720408,5.767648,0.6995664,1.204017,-56.30943
4684,1887040.5535716205,6.524033,6.211518,-0.1886171,-0.2556613,-45.05738
4685,1887040.5693854494,7.767492,6.124464,0.4896667,0.74719,-52.16116
4686,1887040.585199278,8.171959,6.126532,0.5100899,0.7722766,-53.19498
4687,1887040.601013107,9.587156,3.239332,-1.791329,-11.48003,-69.90563
4688,1887040.616826936,12.62255,4.967487,-2.33176,-5.630231,-66.30751
4689,1887040.6326407648,13.19112,5.659606,-9.651726,-16.0571,-48.00009
4690,1887040.6484545935,11.98959,7.32551,-0.389846,-1.028514,-57.55295
4691,1887040.6642684224,7.60728,18.38398,3.822384,0.4719066,-19.52762
4692,1887040.6800822513,11.71564,19.48983,-5.758889,-0.8656937,-30.37722
4693,1887040.6958960802,18.82299,19.60041,-9.804818,-1.454098,-41.54682
4694,1887040.7117099091,17.64883,19.61147,-15.65239,-2.320869,-34.48543
4695,1887040.7275237378,-7.935943,-14.31176,16.08619,158.6835,22.00204
4696,1887040.7433375667,12.27731,15.84371,8.428502,16.92579,-35.13722
4697,1887040.7591513956,18.45305,16.15931,-6.968232,-0.001512766,-46.16954
4698,1887040.7749652246,11.08716,8.205253,-6.650484,-6.271079,-46.14196
4699,1887040.7907790535,7.359737,0.389569,-2.317766,-92.79278,-74.71795
4700,1887040.8065928821,5.717828,-3.216918,-1.908197,-164.0717,-53.68071
4701,1887040.822406711,4.402985,-1.860206,0.4146739,134.259,-66.65714
4702,1887040.838,5.30364,0.1264227,0.7309974,79.82187,-81.15248
4703,1887040.8540343689,5.902234,2.154495,1.10524,17.98281,-66.12598
4704,1887040.8698481978,7.446738,4.070354,0.6815411,3.553368,-60.38785
4705,1887040.8856620265,7.377091,6.472745,-0.9963079,-0.9790962,-47.12235
